"departure","arrival","departure_y","departure_x","arrival_y","arrival_x","travel_time","distance"
"2546C","2514",52.05666,4.273469,52.08523,4.308987,20.6666666666667,5.62403
"2514","2545G",52.08523,4.308987,52.0492425239982,4.27529335026369,27.7666666666667,6.75338
"2546S","2909",52.05787,4.271055,51.91413,4.545104,40.4,35.60604
"2546V","2595",52.05969,4.275566,52.08087,4.334532,-1,-1
"2542J","2511",52.0385335010829,4.25810585554739,52.07851,4.317539,25,19.041
"2291","2533V",52.01948,4.277017,52.0502735545728,4.28958147252202,15.35,4.75339
"2546B","2563",52.05912,4.273997,52.0727,4.270556,7.51666666666667,1.94518
"2546B","2554",52.05912,4.273997,52.06499,4.219691,16.5333333333333,4.81476
"2571","2546B",52.06937,4.286918,52.05912,4.273997,9.51666666666667,2.06592
"2546R","1171",52.05706,4.268876,52.33033,4.775848,53.4666666666667,57.77825
"2546R","2573",52.05706,4.268876,52.06537,4.284134,7.9,1.95395
"2546A","2722",52.05775,4.275727,52.05349,4.513164,27.85,21.88852
"2546C","3012",52.05666,4.273469,51.91861,4.476193,39.3333333333333,26.62832
"2546C","2512",52.05666,4.273469,52.07346,4.304762,14.1166666666667,3.16317
"2546C","2275",52.05666,4.273469,52.06283,4.352716,21.85,6.36374
"2546R","2565",52.05706,4.268876,52.07543,4.258572,11.5166666666667,3.53279
"2546A","2595",52.05775,4.275727,52.08087,4.334532,-1,-1
"2546X","2554",52.06074,4.277613,52.06499,4.219691,16.8,4.85823
"2546X","2552",52.06074,4.277613,52.05459,4.247789,12.25,3.05736
"2546T","2511",52.05926,4.276004,52.07851,4.317539,24.2333333333333,6.75526
"2555","2546T",52.061,4.225491,52.05926,4.276004,20.9333333333333,5.96316
"2546R","2512",52.05706,4.268876,52.07346,4.304762,15.8833333333333,3.65206
"2545C","1816",52.0564072356305,4.26594900581208,52.63351,4.720214,77.0666666666667,90.49249
"1816","2545H",52.63351,4.720214,52.0436878110164,4.28273156391466,68.0333333333333,87.37783
"2546E","2275",52.05806,4.271158,52.06283,4.352716,23.9333333333333,6.97958
"2546E","2566",52.05806,4.271158,52.08079,4.252308,15.35,3.91492
"2546T","2518",52.05926,4.276004,52.08114,4.294222,15.45,4.23152
"2518","2545H",52.08114,4.294222,52.0436878110164,4.28273156391466,20.1,5.65859
"2552","2546T",52.05459,4.247789,52.05926,4.276004,10.9333333333333,2.94606
"2545A","2515",52.05302,4.263082,52.0727,4.321192,24.5166666666667,7.03441
"2545A","2492",52.05302,4.263082,52.06619,4.409169,32.4333333333333,15.98093
"2545A","2678",52.0530226817073,4.26308177456596,51.97477,4.255695,29.7,14.36074
"2546A","2566",52.05775,4.275727,52.08079,4.252308,13.9333333333333,3.61131
"2546A","2563",52.05775,4.275727,52.0727,4.270556,8.28333333333333,2.18776
"2546S","2563",52.05787,4.271055,52.0727,4.270556,9.06666666666667,2.32121
"2546R","2563",52.05706,4.268876,52.0727,4.270556,9.66666666666667,2.82168
"2516","2546X",52.06783,4.338401,52.06074,4.277613,19.2666666666667,10.51197
"2545E","2678",52.0538899879879,4.26506166395777,51.97477,4.255695,29.5,14.32707
"2678","2545G",51.97477,4.255695,52.0492425239982,4.27529335026369,25.6333333333333,13.38559
"2546R","2595",52.05706,4.268876,52.08087,4.334532,-1,-1
"2546X","2566",52.06074,4.277613,52.08079,4.252308,13.4333333333333,3.4122
"2546X","2573",52.06074,4.277613,52.06537,4.284134,4.66666666666667,1.09629
"2545E","2288",52.0538899879879,4.26506166395777,52.03277,4.337166,27.7,8.44202
"2546B","2518",52.05912,4.273997,52.08114,4.294222,14.8166666666667,3.98182
"2546B","3012",52.05912,4.273997,51.91861,4.476193,39.15,26.68759
"2546X","2518",52.06074,4.277613,52.08114,4.294222,14.8166666666667,4.03613
"2546A","2554",52.05775,4.275727,52.06499,4.219691,17.3,5.05735
"2546C","2333",52.05666,4.273469,52.16816,4.468049,43.75,20.51052
"2544J","2595",52.0450156297235,4.25830282422894,52.08087,4.334532,-1,-1
"2546S","2722",52.05787,4.271055,52.05349,4.513164,30.2333333333333,22.51752
"2545A","2548",52.0530226817073,4.26308177456596,52.02944,4.290399,12.9166666666667,4.35514
"2533V","2547",52.0502735545728,4.28958147252202,52.06093,4.266762,10.3166666666667,3.24865
"2546B","2616",52.05912,4.273997,52.01987,4.37823,35.6166666666667,16.99583
"2546V","2514",52.05969,4.275566,52.08523,4.308987,20.1166666666667,5.57418
"2546V","2554",52.05969,4.275566,52.06499,4.219691,17.7666666666667,5.08372
"2546B","2722",52.05912,4.273997,52.05349,4.513164,28.6,22.13111
"2512","2545H",52.07346,4.304762,52.0436878110164,4.28273156391466,18.15,4.95673
"2545C","2566",52.05641,4.265949,52.08079,4.252308,16.2166666666667,4.43929
"2546B","2333",52.05912,4.273997,52.16816,4.468049,42.2333333333333,20.18087
"2333","2545G",52.16816,4.468049,52.0492425239982,4.27529335026369,40.5333333333333,29.65251
"2545G","2554",52.0492425239982,4.27529335026369,52.06499,4.219691,19.25,5.70809
"2545E","2572",52.0538899879879,4.26506166395777,52.06443,4.29356,10.6666666666667,2.7255
"2546R","2516",52.05706,4.268876,52.06783,4.338401,17.7666666666667,6.05961
"2546R","2514",52.05706,4.268876,52.08523,4.308987,21.3,6.17088
"2545C","2291",52.0564072356305,4.26594900581208,52.01948,4.277017,20.4,6.0019
"2545C","2627",52.0564072356305,4.26594900581208,51.98532,4.37184,30.75,14.64855
"2545C","2253",52.0564072356305,4.26594900581208,52.13857,4.451775,42.0833333333333,28.05288
"2253","2545J",52.13857,4.451775,52.0501761443925,4.27390518499308,38.0666666666667,26.01752
"2546E","2596",52.05806,4.271158,52.09274,4.319509,24.4166666666667,6.4683
"2546B","2595",52.05912,4.273997,52.08087,4.334532,-1,-1
"2552","2545G",52.05459,4.247789,52.04924,4.275293,10.2333333333333,2.58118
"2545E","2516",52.0538899879879,4.26506166395777,52.06783,4.338401,19.2333333333333,6.49694
"2511","2545H",52.07851,4.317539,52.0436878110164,4.28273156391466,23.15,6.92468
