"departure","arrival","departure_y","departure_x","arrival_y","arrival_x","travel_time","distance"
"2544J","2573",52.0450156297235,4.25830282422894,52.06537,4.284134,44.6666666666667,3.40541
"2554","2533H",52.06499,4.219691,52.0487012158308,4.29070086181086,87.5333333333333,6.58523
"2545P","2564",52.0487,4.280035,52.06811,4.258003,41.6833333333333,3.13954
"2542J","2548",52.0385335010829,4.25810585554739,52.02944,4.290399,42.2,3.19858
"2546R","2722",52.05706,4.268876,52.05349,4.513164,-1,-1
"2566","2544M",52.08079,4.252308,52.0396112782528,4.25129396965672,77.3666666666667,5.81744
"2593","2544G",52.08531,4.342739,52.0425265562463,4.25954339365026,104.6,7.80419
"2512","2545J",52.07346,4.304762,52.0501761443925,4.27390518499308,49.7666666666667,3.74527
"2544M","2711",52.0396112782528,4.25129396965672,52.06161,4.492151,-1,-1
"2533V","2514",52.0502735545728,4.28958147252202,52.08523,4.308987,66.5333333333333,5.01944
"2544C","2547",52.0467546104116,4.25338619540227,52.06093,4.266762,28.9166666666667,2.18763
"2565","2542E",52.07543,4.258572,52.0358716120214,4.26738012702625,77.4333333333333,5.79686
"2542J","2521",52.0385335010829,4.25810585554739,52.06328,4.318427,72.5166666666667,5.48989
"2597","2545G",52.10758,4.313337,52.04924,4.275293,114.85,8.62677
"2543B","2512",52.0408197781465,4.2614617830182,52.07346,4.304762,70.2833333333333,5.30692
"2533J","2909",52.0509015842924,4.29388139874333,51.91413,4.545104,-1,-1
"2541R","2711",52.0430329074203,4.28099566871628,52.06161,4.492151,223.016666666667,17.13864
"2288","2543B",52.03277,4.337166,52.0408197781465,4.2614617830182,90.7833333333333,6.81428
"2542K","2555",52.0364390701642,4.26312437750577,52.061,4.225491,62.4333333333333,4.77194
"2518","2542E",52.08114,4.294222,52.0358716120214,4.26738012702625,84.85,6.41902
"2546V","2742",52.05969,4.275566,52.0448,4.625176,-1,-1
"2533S","2566",52.0553882189754,4.28645029912797,52.08079,4.252308,56.7666666666667,4.26162
"2511","2543A",52.07851,4.317539,52.0434639733693,4.26411809103701,78.6,5.91167
"2584","2545G",52.10258,4.279296,52.04924,4.275293,90.95,6.89024
"2563","2545H",52.0727,4.270556,52.04369,4.282732,51.2666666666667,3.80984
"2544E","2616",52.0464828004557,4.25028829153627,52.01987,4.37823,155.2,11.72721
"2541X","2572",52.0541032153245,4.27432718219758,52.06443,4.29356,27.3833333333333,2.05032
"2555","2545N",52.061,4.225491,52.04789,4.278895,70.25,5.31693
"2597","2544H",52.10758,4.313337,52.0457978448674,4.26058713725417,126.25,9.51926
"2597","2545H",52.10758,4.313337,52.04369,4.282732,123.7,9.26658
"2518","2533J",52.08114,4.294222,52.0509015842924,4.29388139874333,52.0166666666667,3.94058
"2514","2533H",52.08523,4.308987,52.0487012158308,4.29070086181086,69.8666666666667,5.26272
"2518","2544M",52.08114,4.294222,52.0396112782528,4.25129396965672,85.6833333333333,6.48585
